City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Mount Gambier,AU,2021-06-03 22:18:16,-37.8333,140.7667,48.11,93,75,12.66,broken clouds
525,Mantua,IT,2021-06-03 22:18:17,45.1667,10.7833,72.28,71,53,5.55,broken clouds
526,Kysyl-Syr,RU,2021-06-03 22:18:18,63.8986,122.7617,69.06,53,34,6.6,scattered clouds
527,Onalaska,US,2021-06-03 22:18:20,43.8844,-91.2351,91.26,22,40,13.8,scattered clouds
528,Solnechnyy,RU,2021-06-03 22:18:21,50.7214,136.6319,52.52,99,100,5.55,overcast clouds
529,Vuktyl,RU,2021-06-03 22:18:22,63.8567,57.3094,42.82,66,30,3.71,scattered clouds
530,Wasilla,US,2021-06-03 22:18:24,61.5814,-149.4394,58.84,60,90,0.0,overcast clouds
531,Khuzhir,RU,2021-06-03 22:18:25,53.1939,107.3397,46.9,72,5,0.96,clear sky
532,Saint-Augustin,CA,2021-06-03 22:18:26,51.226,-58.6502,60.82,61,95,18.95,overcast clouds
533,Tiksi,RU,2021-06-03 22:18:28,71.6872,128.8694,32.13,93,100,4.97,snow
534,Khorramshahr,IR,2021-06-03 22:18:29,30.4397,48.1664,89.56,23,0,9.22,clear sky
535,Pirdop,BG,2021-06-03 22:18:30,42.7,24.1833,57.92,81,97,1.41,overcast clouds
536,Batagay-Alyta,RU,2021-06-03 22:18:32,67.8006,130.4114,63.5,51,84,5.7,broken clouds
537,Parkes,AU,2021-06-03 22:18:33,-33.1333,148.1833,51.35,96,92,1.99,overcast clouds
538,Onufriyivka,UA,2021-06-03 22:18:34,48.9072,33.4487,52.95,93,99,8.28,overcast clouds
539,Ahipara,NZ,2021-06-03 22:18:36,-35.1667,173.1667,58.57,64,17,1.79,few clouds
540,Caiaponia,BR,2021-06-03 22:18:37,-16.9567,-51.8103,75.02,37,36,2.77,scattered clouds
541,Los Llanos De Aridane,ES,2021-06-03 22:18:38,28.6585,-17.9182,64.15,84,90,14.72,overcast clouds
542,Yarim,YE,2021-06-03 22:18:40,14.298,44.3779,61.52,36,83,2.64,broken clouds
543,Huarmey,PE,2021-06-03 22:18:41,-10.0681,-78.1522,68.56,74,45,9.13,scattered clouds
544,Aksu,CN,2021-06-03 22:18:42,41.1231,80.2644,72.43,34,33,3.91,scattered clouds
545,Aasiaat,GL,2021-06-03 22:18:44,68.7098,-52.8699,33.53,96,100,10.31,overcast clouds
546,Peniche,PT,2021-06-03 22:18:45,39.3558,-9.3811,58.73,77,0,22.06,clear sky
547,Makakilo City,US,2021-06-03 22:18:46,21.3469,-158.0858,86.32,53,90,12.66,overcast clouds
548,Hohhot,CN,2021-06-03 22:18:48,40.8106,111.6522,53.89,50,0,6.31,clear sky
549,Guatire,VE,2021-06-03 22:18:49,10.4762,-66.5427,77.5,79,72,3.87,broken clouds
550,Gobabis,NA,2021-06-03 22:18:50,-22.45,18.9667,48.29,59,2,10.31,clear sky
551,Vanavara,RU,2021-06-03 22:18:52,60.34,102.2797,55.62,91,100,5.44,overcast clouds
552,Port Augusta,AU,2021-06-03 22:18:53,-32.5,137.7667,54.72,91,9,3.38,clear sky
553,Oranjestad,AW,2021-06-03 22:16:20,12.524,-70.027,84.15,76,20,5.01,few clouds
554,Flinders,AU,2021-06-03 22:18:55,-34.5833,150.8552,59.18,76,38,5.01,scattered clouds
555,Rawson,AR,2021-06-03 22:17:30,-43.3002,-65.1023,47.75,90,100,6.62,overcast clouds
556,Mamit,IN,2021-06-03 22:18:58,23.9333,92.4833,68.56,98,86,2.35,overcast clouds
557,Panji,ID,2021-06-03 22:18:59,-7.7253,114.0995,74.91,80,51,4.83,broken clouds
558,Watsa,CD,2021-06-03 22:19:01,3.0372,29.5355,62.04,98,82,3.11,broken clouds
559,Azare,NG,2021-06-03 22:19:02,11.6765,10.1948,91.13,30,7,15.37,clear sky
560,Sarkand,KZ,2021-06-03 22:19:04,45.41,79.9186,69.75,42,70,8.95,moderate rain
561,Truro,GB,2021-06-03 22:15:09,50.2653,-5.0544,51.84,91,4,4.72,clear sky
562,Freeport,US,2021-06-03 22:15:11,40.6576,-73.5832,76.24,91,90,1.01,overcast clouds
563,Kalevala,RU,2021-06-03 22:19:13,65.2,31.1667,60.04,60,17,4.0,few clouds
564,Haapsalu,EE,2021-06-03 22:19:15,58.9431,23.5414,56.01,76,72,7.09,broken clouds
565,Viedma,AR,2021-06-03 22:19:16,-40.8135,-62.9967,57.51,69,100,10.69,overcast clouds
566,Bamiantong,CN,2021-06-03 22:19:17,44.9333,130.5333,51.19,81,4,5.46,clear sky
567,Fairbanks,US,2021-06-03 22:19:19,64.8378,-147.7164,69.76,30,75,3.44,broken clouds
568,Taonan,CN,2021-06-03 22:19:21,45.3333,122.7833,55.9,67,100,6.15,overcast clouds
569,Walvis Bay,NA,2021-06-03 22:19:19,-22.9575,14.5053,75.09,11,0,10.4,clear sky
570,Lazaro Cardenas,MX,2021-06-03 22:19:24,17.9583,-102.2,88.32,56,42,9.64,scattered clouds
571,Springdale,US,2021-06-03 22:18:30,36.1867,-94.1288,80.42,54,75,4.0,broken clouds
572,Severo-Yeniseyskiy,RU,2021-06-03 22:19:29,60.3725,93.0408,41.59,82,98,2.95,overcast clouds
573,Hervey Bay,AU,2021-06-03 22:19:30,-25.2986,152.8535,66.04,88,100,1.01,overcast clouds
574,Gondar,ET,2021-06-03 22:19:31,12.6,37.4667,62.64,55,84,2.21,broken clouds
575,Stephenville,US,2021-06-03 22:19:33,32.2207,-98.2023,81.95,68,40,10.36,scattered clouds
576,Olutanga,PH,2021-06-03 22:19:34,7.3106,122.8464,82.56,75,93,1.97,overcast clouds
577,Nhulunbuy,AU,2021-06-03 22:19:36,-12.2333,136.7667,75.81,83,63,5.75,broken clouds
578,San Policarpo,PH,2021-06-03 22:19:38,12.1791,125.5072,80.08,80,100,3.13,overcast clouds
579,Princeton,US,2021-06-03 22:19:39,25.5384,-80.4089,84.0,83,97,1.99,light rain
580,Vestmannaeyjar,IS,2021-06-03 22:19:09,63.4427,-20.2734,48.67,82,100,25.43,moderate rain
581,Dali,CN,2021-06-03 22:19:42,25.7,100.1833,61.02,91,24,4.23,few clouds
582,Emerald,AU,2021-06-03 22:19:44,-23.5333,148.1667,64.54,82,90,5.75,overcast clouds
583,Kyzyl-Suu,KG,2021-06-03 22:19:45,42.3414,78.0056,56.23,65,89,4.79,overcast clouds
584,Shaoyang,CN,2021-06-03 22:19:47,27.2315,111.4525,64.0,88,100,2.64,overcast clouds
585,Hovd,MN,2021-06-03 22:19:48,48.0056,91.6419,63.03,46,96,5.82,overcast clouds
586,Hammerfest,NO,2021-06-03 22:19:51,70.6634,23.6821,50.45,71,0,0.0,clear sky
587,Zonguldak,TR,2021-06-03 22:19:52,41.25,31.8333,49.41,95,100,5.32,overcast clouds
588,Jiayuguan,CN,2021-06-03 22:19:53,39.8167,98.3,61.32,11,1,3.94,clear sky
589,Lumeje,AO,2021-06-03 22:19:55,-11.55,20.7833,59.65,52,3,6.13,clear sky
590,Desterro,BR,2021-06-03 22:19:56,-7.2906,-37.0939,75.4,60,61,13.2,broken clouds
591,Namatanai,PG,2021-06-03 22:19:57,-3.6667,152.4333,81.03,79,99,2.62,light rain
592,Salamiyah,SY,2021-06-03 22:19:59,35.0113,37.0532,61.83,73,0,6.76,clear sky
593,San Andres,CO,2021-06-03 22:20:00,12.5847,-81.7006,86.02,66,20,10.36,few clouds
594,Lima,PE,2021-06-03 22:17:32,-12.0432,-77.0282,64.9,77,90,6.91,overcast clouds
595,Kailua,US,2021-06-03 22:20:02,21.4022,-157.7394,87.78,54,40,11.5,scattered clouds
596,Keetmanshoop,NA,2021-06-03 22:20:04,-26.5833,18.1333,52.72,50,0,6.91,clear sky
597,Tamiahua,MX,2021-06-03 22:20:05,21.2667,-97.45,85.64,62,44,10.98,scattered clouds
598,Vanersborg,SE,2021-06-03 22:20:06,58.3807,12.3234,60.75,76,62,3.44,broken clouds
599,Meridian,US,2021-06-03 22:17:17,43.6121,-116.3915,101.71,19,1,1.88,clear sky
600,Devils Lake,US,2021-06-03 22:17:32,48.1128,-98.8651,92.95,24,1,7.0,clear sky
601,Ushibuka,JP,2021-06-03 22:20:10,32.1906,130.0228,70.25,98,100,13.56,light rain
602,Voznesenye,RU,2021-06-03 22:19:12,61.0106,35.4781,48.54,81,0,1.54,clear sky
603,Gat,IL,2021-06-03 22:20:13,31.61,34.7642,68.68,70,29,2.62,scattered clouds
604,Loja,EC,2021-06-03 22:20:15,-3.9931,-79.2042,65.43,72,25,4.63,light rain
605,Parabel,RU,2021-06-03 22:20:17,58.6978,81.4825,43.3,59,82,5.08,broken clouds
606,Miraflores,MX,2021-06-03 22:20:18,19.2167,-98.8083,70.45,74,99,4.54,overcast clouds
607,Stuttgart,DE,2021-06-03 22:20:20,48.7823,9.177,67.68,83,0,2.33,clear sky
608,Paeroa,NZ,2021-06-03 22:20:21,-37.3667,175.6667,54.07,82,45,1.34,scattered clouds
609,Necochea,AR,2021-06-03 22:20:22,-38.5473,-58.7368,53.04,77,85,15.08,overcast clouds
610,Wolomin,PL,2021-06-03 22:20:24,52.3401,21.2421,65.26,78,100,4.74,overcast clouds
611,Margate,GB,2021-06-03 22:19:26,51.3813,1.3862,63.91,76,25,1.99,scattered clouds
612,Egvekinot,RU,2021-06-03 22:20:26,66.3167,-179.1667,29.53,66,19,2.51,few clouds
613,San Cristobal,VE,2021-06-03 22:20:28,7.7669,-72.225,75.38,70,80,4.38,broken clouds
614,Balabac,PH,2021-06-03 22:20:29,7.9868,117.0645,82.4,82,100,9.44,overcast clouds
615,Morondava,MG,2021-06-03 22:20:33,-20.2833,44.2833,69.67,86,28,8.16,scattered clouds
616,Igarka,RU,2021-06-03 22:18:02,67.4667,86.5833,32.94,98,100,12.73,light snow
617,Grover Beach,US,2021-06-03 22:20:37,35.1216,-120.6213,95.18,58,1,7.49,clear sky
618,Alugan,PH,2021-06-03 22:20:38,12.2188,125.4808,79.75,81,100,2.77,overcast clouds
619,Harlingen,US,2021-06-03 22:16:20,26.1906,-97.6961,87.75,70,75,8.05,broken clouds
620,Esik,KZ,2021-06-03 22:20:41,43.3552,77.4525,60.22,50,100,6.2,overcast clouds
621,Santa Maria,BR,2021-06-03 22:18:15,-29.6842,-53.8069,58.3,88,0,5.12,clear sky
622,Conde,BR,2021-06-03 22:20:43,-7.2597,-34.9075,76.46,83,20,8.28,few clouds
623,Champerico,GT,2021-06-03 22:20:45,14.3,-91.9167,90.14,65,8,6.44,clear sky
624,Urucui,BR,2021-06-03 22:20:46,-7.2294,-44.5561,80.67,53,60,3.49,broken clouds
625,Santa Clara,CU,2021-06-03 22:17:41,22.4,-79.9667,87.46,62,40,12.84,scattered clouds
626,Ostersund,SE,2021-06-03 22:20:49,63.1792,14.6357,59.61,47,34,10.36,scattered clouds
627,Vanimo,PG,2021-06-03 22:20:50,-2.6741,141.3028,78.71,87,86,2.48,overcast clouds
628,Boende,CD,2021-06-03 22:20:51,-0.2167,20.8667,72.52,88,26,2.13,scattered clouds
629,Sorong,ID,2021-06-03 22:20:53,-0.8833,131.25,78.15,87,100,7.49,moderate rain
630,Pavilosta,LV,2021-06-03 22:20:54,56.8879,21.1859,53.55,70,99,6.49,overcast clouds
631,Garowe,SO,2021-06-03 22:20:56,8.4054,48.4845,80.04,63,91,18.39,overcast clouds
632,Davila,PH,2021-06-03 22:20:57,18.4726,120.5763,80.58,75,79,18.32,broken clouds
633,Haines Junction,CA,2021-06-03 22:20:58,60.7522,-137.5108,53.35,41,50,15.19,scattered clouds
634,Rong Kwang,TH,2021-06-03 22:21:00,18.339,100.3174,76.77,88,99,2.26,overcast clouds
635,Bethanien,NA,2021-06-03 22:21:01,-26.502,17.1583,52.47,52,0,7.61,clear sky
636,Sechura,PE,2021-06-03 22:21:04,-5.5569,-80.8222,75.11,64,7,15.9,clear sky
637,Gigmoto,PH,2021-06-03 22:21:06,13.7796,124.39,81.34,83,97,2.62,overcast clouds
638,Tokmak,UA,2021-06-03 22:21:08,47.2514,35.7058,54.46,94,100,9.4,overcast clouds
639,Hasaki,JP,2021-06-03 22:21:11,35.7333,140.8333,70.09,83,100,25.77,overcast clouds
640,Machalpur,IN,2021-06-03 22:21:12,24.1333,76.3,88.09,38,86,7.23,overcast clouds
641,Alakurtti,RU,2021-06-03 22:21:13,66.9672,30.3491,55.63,56,95,4.54,overcast clouds
642,Pedernales,DO,2021-06-03 22:21:15,18.0384,-71.744,85.93,56,100,12.39,overcast clouds
643,Aras,ES,2021-06-03 22:17:28,42.5617,-2.356,57.72,89,40,5.35,scattered clouds
644,Ayagoz,KZ,2021-06-03 22:21:17,47.9714,80.4392,65.5,54,42,9.66,scattered clouds
645,Tomohon,ID,2021-06-03 22:21:19,1.3346,124.8392,68.94,84,94,2.57,overcast clouds
646,Esso,RU,2021-06-03 22:21:20,55.9333,158.7,50.04,79,100,5.26,overcast clouds
647,Olkhovatka,RU,2021-06-03 22:21:22,50.2831,39.2872,54.28,96,100,10.0,light rain
648,Novoagansk,RU,2021-06-03 22:21:18,61.9449,76.6625,36.21,76,99,6.58,overcast clouds
649,Maceio,BR,2021-06-03 22:21:24,-9.6658,-35.7353,74.64,94,20,4.99,few clouds
650,Portland,US,2021-06-03 22:20:58,45.5234,-122.6762,86.36,50,20,1.01,few clouds
651,Tabas,IR,2021-06-03 22:21:28,33.5959,56.9244,94.08,7,0,2.55,clear sky
652,Sabang,ID,2021-06-03 22:21:29,5.8933,95.3214,82.29,78,84,12.01,broken clouds
653,Nizwa,OM,2021-06-03 22:21:31,22.9333,57.5333,90.86,22,0,4.16,clear sky
654,Obuasi,GH,2021-06-03 22:21:32,6.206,-1.6619,74.62,96,45,3.67,scattered clouds
655,Porto De Moz,BR,2021-06-03 22:21:34,-1.7483,-52.2383,75.72,94,47,1.66,light rain
656,Supaul,IN,2021-06-03 22:21:35,26.1167,86.6,84.56,52,0,4.45,clear sky
657,Medicina,IT,2021-06-03 22:21:37,44.4787,11.6381,70.43,63,19,4.59,few clouds
658,Mocuba,MZ,2021-06-03 22:21:39,-16.8392,36.9856,67.48,98,99,2.86,light rain
659,Madang,PG,2021-06-03 22:21:40,-5.2246,145.7966,77.65,90,67,3.33,broken clouds
660,Kabare,CD,2021-06-03 22:21:41,-2.4683,28.8242,60.26,95,100,1.63,overcast clouds
661,Tondano,ID,2021-06-03 22:21:43,1.3038,124.9112,69.89,87,94,2.28,overcast clouds
662,Evora,PT,2021-06-03 22:21:16,38.5667,-7.9,58.14,66,3,14.25,clear sky
663,Ostrovnoy,RU,2021-06-03 22:21:45,68.0531,39.5131,61.57,57,27,17.72,scattered clouds
664,Wakkanai,JP,2021-06-03 22:21:47,45.4094,141.6739,54.34,85,100,5.37,moderate rain
665,Kontagora,NG,2021-06-03 22:21:48,10.3999,5.4695,74.7,82,52,13.51,light rain
666,Ilinskiy,RU,2021-06-03 22:21:49,55.619,38.1182,58.51,66,0,6.71,clear sky
667,Heiligenhafen,DE,2021-06-03 22:21:51,54.3667,10.9833,64.87,94,100,13.11,moderate rain
668,Pochutla,MX,2021-06-03 22:21:52,15.7432,-96.4661,86.85,58,76,4.68,broken clouds
669,Wufeng,CN,2021-06-03 22:21:53,27.45,104.8333,51.21,59,100,3.8,overcast clouds
670,Port Hawkesbury,CA,2021-06-03 22:21:55,45.6169,-61.3485,71.1,66,75,6.91,broken clouds
671,Turan,VN,2021-06-03 22:21:56,16.0678,108.2208,86.05,74,20,1.14,few clouds
672,San Buenaventura,MX,2021-06-03 22:21:57,27.0833,-101.5333,87.48,47,63,8.41,broken clouds
673,Ouadda,CF,2021-06-03 22:21:59,8.0777,22.4007,69.06,92,100,3.18,overcast clouds
674,Lakatoro,VU,2021-06-03 22:22:00,-16.0999,167.4164,78.19,69,30,6.44,scattered clouds
675,Potosi,BO,2021-06-03 22:22:01,-19.5836,-65.7531,46.76,38,26,5.55,scattered clouds
676,Helong,CN,2021-06-03 22:22:03,42.5397,128.9972,55.67,67,26,7.29,scattered clouds
677,Jiuquan,CN,2021-06-03 22:22:04,39.7432,98.5174,59.7,13,0,1.74,clear sky
678,Yerbogachen,RU,2021-06-03 22:22:05,61.2767,108.0108,59.81,65,62,3.27,broken clouds
679,Elliot Lake,CA,2021-06-03 22:22:07,46.3834,-82.6331,60.89,70,99,7.54,overcast clouds
680,Menomonie,US,2021-06-03 22:22:08,44.8755,-91.9193,87.37,34,1,4.61,clear sky
